_n,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K,arena_chinese,arena_coding,arena_creative_writing,arena_english,arena_exclude_ties,arena_expert,arena_french,arena_german,arena_hard_prompts,arena_hard_prompts_english,arena_industry_business_and_management_and_financial_operations,arena_industry_entertainment_and_sports_and_media,arena_industry_legal_and_government,arena_industry_life_and_physical_and_social_science,arena_industry_mathematical,arena_industry_medicine_and_healthcare,arena_industry_software_and_it_services,arena_industry_writing_and_literature_and_language,arena_instruction_following,arena_japanese,arena_korean,arena_longer_query,arena_math,arena_multi_turn,arena_overall,arena_russian,arena_spanish,oe_aime2026_score,oe_evasionBench_score,oe_gpqa_score,oe_gsm8k_score,oe_hle_score,oe_hmmt2026_score,oe_mmluPro_score,oe_olmOcr_score,oe_swePro_score,oe_sweVerified_score,oe_terminalBench_score,oe_aggregate_score,alpaca_winrate,alpaca_lc_winrate
nousresearch/noushermes2mixtral8x7bdpo,58.96898008395502,37.10778379133987,12.235649546827794,9.50782997762864,16.676041666666666,29.622857565011817,71.41638225255973,87.21370244971122,72.27737838264045,54.52997159350775,82.63614838200473,70.65959059893859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nousresearch/noushermes2mixtral8x7bsft,57.30783210769647,30.594312778864406,2.114803625377644,6.935123042505594,11.138541666666669,22.95545212765957,69.7098976109215,86.73571001792472,72.20739527153786,51.22209779733843,82.9518547750592,69.59818043972706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nousresearch/noushermes2solar107b,52.78660620486975,34.990894584465195,5.740181268882175,5.8165548098434,13.826822916666664,27.314199172576835,66.72354948805462,84.89344752041426,66.29541259257003,55.82372806316004,82.79400157853196,69.44655041698256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nousresearch/noushermesllama27b,17.290788441335657,13.78941955171473,0.906344410876133,1.789709172259505,11.681510416666669,10.442523640661936,55.11945392491467,78.9384584744075,48.33523465369221,49.00744183013028,74.03314917127072,5.761940864291129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nousresearch/yarnmistral7b128k,19.33669330709185,20.633112436478672,3.1722054380664653,6.487695749440718,8.948177083333333,21.034648345153663,59.64163822525597,82.50348536148178,63.02324877855956,41.78089706148495,76.95343330702447,32.60045489006823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nousresearch/yarnmistral7b64k,20.79548930171944,20.23020020918289,3.700906344410876,5.369127516778524,9.881510416666666,21.26551418439716,59.89761092150171,82.513443537144,62.96478981633615,41.85573352353131,77.26913970007892,33.2827899924185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openorca/mistral7bopenorca,49.77659277384008,25.840025395269805,3.5498489425981874,2.9082774049217,5.889322916666667,18.36583924349882,64.07849829351537,83.98725353515236,62.24441734951871,53.0457680483314,77.7426992896606,19.9393479909022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openassistant/oasstsft1pythia12b,10.553885911603434,4.778508799161477,1.5105740181268883,1.0067114093959737,2.987239583333334,1.2540632387706852,46.41638225255973,69.99601672973512,26.193572189883703,39.18763131130368,62.194159431728494,0.6065200909780136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbuddy/openbuddyllama38bv2118k,55.69666263292508,26.115045337590946,4.305135951661631,2.796420581655479,10.346354166666664,21.71801122931442,57.423208191126285,78.72933678550089,63.804821918381386,55.48010957597948,75.21704814522494,61.18271417740713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbuddy/openbuddymixtral7bx8v18132k,54.9347952322061,24.5354429684368,10.80060422960725,7.270693512304249,5.281510416666666,31.15580673758865,67.66211604095564,84.29595698068114,70.93533888715862,56.7198448780328,80.97868981846882,65.12509476876421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1505b,17.056077873375976,5.035475836799366,1.7371601208459215,0.5592841163310973,4.303125,3.4149674940898342,31.48464163822526,49.05397331208923,39.35334081217581,38.29926844374736,57.22178374112076,16.300227445034114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1505bchat,18.072713732895387,4.318032636938059,0.6797583081570997,2.572706935123044,6.063541666666667,2.362219267139479,30.54607508532424,44.07488548097989,33.81983654590648,42.95422712870499,54.61720599842147,7.657316148597422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1518b,21.54239639711521,9.759901587727937,3.1722054380664653,7.38255033557047,3.963802083333334,9.79609929078014,37.8839590443686,61.42202748456482,46.70838530175783,39.42781424608406,60.29992107340174,33.586050037907505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1518bchat,20.190982149585324,5.908662877770453,1.9637462235649543,6.375838926174497,12.179427083333335,8.928043735224584,38.73720136518772,60.01792471619199,45.86651800528403,40.6175277448171,59.66850828729282,19.02956785443518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen15110b,34.21942667677318,44.28047655387545,24.69788519637462,13.646532438478744,13.70546875,48.45227541371159,69.96587030716724,87.48257319259112,80.19575908781562,49.66492716220296,84.13575374901342,81.04624715693708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen15110bchat,59.38864435254016,44.98454525616634,23.413897280966765,12.192393736017896,16.287499999999994,42.49593676122932,72.01365187713311,84.67436765584544,78.03946337687869,65.86438050595372,77.34806629834254,30.09855951478393,1279.52387424031,1277.5359684989671,1192.521636677015,1255.6038676203466,1129.099779789111,1224.027097936926,1230.1178428265816,1189.219387602296,1244.581269143074,1262.4811348297326,1222.2963484246632,1190.91342786324,1270.9742761735945,1249.5150340064326,1229.987624299314,1250.4278678933824,1259.156492817351,1216.711858783672,1214.4478455283208,1136.5507807032625,1121.8443576358804,1225.589503271853,1220.1156915655022,1211.7125538980188,1232.973945429671,1173.1621381229488,1210.2210222850772,,,,,,,,,,,,,,
qwen1514b,29.05368865720732,30.063103282917453,20.241691842900305,5.92841163310962,10.464062500000002,29.37352245862884,56.56996587030717,81.0794662417845,69.36026470831474,52.06092394796343,73.48066298342542,67.62699014404852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1514bchat,47.68082022367319,32.75647930053065,15.256797583081571,2.684563758389265,13.930729166666667,29.08724881796691,58.78839590443686,82.33419637522405,68.51540963742676,60.38018424004776,73.32280978689818,30.856709628506447,1240.0629797475665,1236.910264588648,1136.3941844948818,1206.6678991421977,1065.4663124003478,1188.888965865969,1197.159959571723,1110.037640267214,1198.204614439116,1206.7828841525888,1173.350720283222,1124.0403609282027,1207.5762535821605,1193.1842623435282,1182.5783131524909,1213.0904124390397,1229.977920781745,1162.6123019458978,1163.9419104886022,1082.4293515073614,,1188.9277465020175,1165.52260925142,1164.026440942985,1189.750120233677,1104.0641877772832,1155.212613825952,,,,,,,,,,,,,,
qwen1532b,32.97295620065869,38.980351633108974,30.28700906344411,10.626398210290828,12.040625000000004,38.88519503546098,63.56655290102389,85.00298745269866,74.29961283965316,57.39444338569582,81.45224940805052,61.10689916603488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen1532bchat,55.32199009738605,44.55485402391639,19.561933534743204,7.494407158836691,10.197395833333337,38.41422872340425,66.04095563139933,85.49093806014739,74.99313230796709,66.94777411427349,77.1902131018153,7.050796057619409,1265.6993841364117,1259.1515922759609,1130.7252751764363,1222.396455729262,1083.6223925244417,1218.26291653698,1183.9453011477235,1131.126747066823,1218.9489680943525,1233.5895198235823,1185.7890157656525,1138.8486878443769,1230.6871816868872,1223.0464793978126,1212.0567008099435,1217.914334455743,1241.164794851745,1169.8869835514226,1180.205901851332,1099.2456814830516,1097.2716629472086,1220.5550966327066,1199.0248207656127,1191.5888584826196,1202.625421118618,1137.6922144560083,1167.156200202117,,,,,,,,,,,,,,
qwen154b,24.447466056729475,16.249142581095292,5.287009063444108,3.5794183445190177,4.8226562500000005,16.22340425531915,48.4641638225256,71.57936666002789,56.523519639933376,47.27318979180884,66.21941594317285,52.23654283548142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen154bchat,31.566576683200577,16.29707852890831,2.794561933534743,2.2371364653243813,7.355989583333333,15.512337470449172,43.25938566552901,69.7271459868552,55.55462512266324,44.79029862950014,64.95659037095501,2.4260803639120545,1146.1460448214484,1128.2192307785597,1047.793875744558,1104.6616096781445,895.205918987228,1101.3645639232968,,1000.1971831706396,1092.5707236054986,1096.691515442947,1089.2786281656645,1045.7687268359891,1143.308872904966,1111.3614112186565,1064.3649045670252,1113.470840748034,1117.708177188244,1073.2370503882428,1064.0558404985632,,,1074.35513548185,1083.526887842508,1053.4730416032394,1088.8539728060905,1037.8302612512537,,,,,,,,,,,,,,,
qwen157b,26.842998798742894,23.075768754340448,9.290030211480364,6.487695749440718,9.158333333333331,21.293218085106385,54.18088737201365,78.5102569209321,61.9700216814056,51.08227702127015,71.27071823204419,53.5253980288097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen157bchat,43.71157417873464,22.379129599952787,6.268882175226587,7.046979865771815,4.63828125,21.681072695035464,55.88737201365189,78.56004779924318,61.64766854906246,53.543258223543056,67.71902131018153,13.570887035633056,1227.407352063427,1206.9069671860557,1080.2224952271808,1161.954999610587,992.9974964603878,1143.126168031894,,,1148.42789023236,1156.3240446536026,1151.405625294038,1084.2939763214636,1180.356762095554,1162.5199972167704,1153.670860847614,1168.9117689657685,1179.334273260284,1111.132888413681,1120.0828495475316,,,1160.613200317274,1119.1605825898027,1111.9905826257825,1142.6041635941426,1066.069090594644,,,,,,,,,,,,,,,
qwen15moea27b,26.59820387682461,18.837858500547185,9.290030211480364,1.230425055928408,7.967968750000003,19.751034278959807,54.86348122866895,79.38657637920733,62.54071682523817,50.09324767769737,72.29676400947119,16.982562547384383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen15moea27bchat,37.95385133667558,20.04181889554096,6.3444108761329305,3.243847874720355,6.334375000000001,21.3670951536643,53.66894197952219,80.5417247560247,60.970670017639726,50.56172788604174,69.37647987371744,28.203184230477635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen205b,18.73218615495773,7.918512040903256,2.643504531722054,1.45413870246085,4.601041666666668,7.99534574468085,31.91126279863481,48.73531169089823,45.17037929235293,39.77225754846854,55.80110497237569,35.70887035633055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen215b,21.132705665412217,11.781833653483533,7.02416918429003,1.9015659955257265,3.5932291666666667,17.239213947990542,44.28327645051194,66.66998605855407,57.25919892204937,45.91892724530115,64.87766377269139,55.799848369977255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qwen272b,38.23610243044012,51.85613118695519,31.1178247734139,19.239373601789712,19.728906250000005,52.56168735224587,68.77133105802048,87.27345150368453,83.79060762911848,54.73731276983239,84.45146014206787,85.29188779378318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5,,,,,,,,89.5,,
qwen27b,31.48667757106699,34.711136202753416,20.39274924471299,7.270693512304249,14.322916666666666,35.366799645390074,59.72696245733788,79.82473610834495,70.4515868286805,53.13719780882018,74.34885556432518,72.93404094010614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9,,,,,,,,79.9,,
sanjiwatsuki/kunoichidpov27b,54.31034100630771,20.903472484123803,7.628398791540786,6.152125279642054,11.087500000000004,23.407949172576835,69.36860068259386,87.4228241386178,64.82732307157633,66.00088520452543,80.74191002367797,66.03487490523123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sao10k/fimbulvetr11bv2,51.00056738343152,22.65512081005865,6.797583081570997,5.592841163310966,14.920572916666666,25.56885342789598,70.13651877133105,87.77136028679547,66.68485642797853,63.41862515052982,82.71507498026835,63.68460955269143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seallms/seallm7bv2,36.71236762900216,27.43815940157093,8.534743202416918,3.803131991051453,9.36979166666667,23.140144799054376,62.03071672354948,82.32423819956183,61.89084724067014,51.10807878391984,79.08445146014206,68.99166034874905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seallms/seallm7bv25,45.21536190640833,28.73815393010281,10.876132930513595,3.467561521252797,11.60703125,24.479166666666664,63.48122866894198,81.53754232224657,64.92935722922664,53.77824746433616,76.32202052091554,74.37452615617892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tigerlab/mammoth27bplus,55.74664113441224,18.92595322755573,18.580060422960727,4.026845637583895,10.1109375,22.410608747044915,63.56655290102389,80.1135232025493,63.28148020364438,54.52886371178691,73.8752959747435,71.1144806671721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telugullmlabs/indicgemma7bfinetunedsftnavarasa20,32.36844904852458,16.263180963543576,2.56797583081571,2.684563758389265,9.140364583333332,15.004432624113472,54.60750853242321,74.34773949412468,54.148983710027046,49.58878799755325,69.61325966850829,32.14556482183472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tencentarc/llamapro8b,22.77135777514772,9.2939499758607,1.8882175226586104,1.342281879194629,8.593229166666669,9.011155437352246,53.7542662116041,77.91276638119896,47.49331993287192,38.859489598867015,74.19100236779795,17.81652767247915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tencentarc/llamapro8binstruct,44.86063644463357,19.485726056875954,2.492447129909366,3.243847874720355,11.1109375,10.507166075650115,52.986348122866886,76.97669786895041,52.577029472650906,49.42677553605432,72.21783741120757,44.200151630022745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tencentarc/mistralpro8bv01,21.145227995053123,22.89418875876804,5.664652567975831,4.026845637583895,11.828645833333336,19.61251477541371,62.20136518771331,82.12507468631746,61.74163205184785,49.32206521282016,76.79558011049724,34.19257012888552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tinyllama/tinyllama11bchatv06,15.742119797692348,3.390370709512531,1.5861027190332326,1.1185682326621946,2.2773437500000004,1.6511524822695034,31.65529010238908,55.785700059749054,25.98326379797648,34.71656737766869,59.35280189423836,2.122820318423048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tinyllama/tinyllama11bintermediatestep1431k3t,22.76637100670665,3.547093389508079,1.2084592145015105,0.3355704697986553,2.187239583333333,1.337174940898345,33.87372013651877,60.30671181039634,26.04163877765532,37.32177557725045,59.51065509076558,1.4404852160727823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/llama3sauerkrautlm8binstruct,74.45367181301171,28.0492424520597,6.646525679758309,7.829977628635347,11.2796875,31.746823286052013,73.72013651877133,89.41445927106155,68.06693959226845,66.24826458272767,80.03157063930544,64.97346474601972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/sauerkrautlm7blaserchat,59.87823419637673,22.99208011647468,7.779456193353475,6.711409395973152,9.916927083333333,25.60579196217494,67.57679180887372,83.57896833300138,64.93083832612363,56.08405966931661,80.89976322020522,68.84003032600455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/sauerkrautlmgemma2b,24.75221301701707,9.133870459903902,2.794561933534743,0.8948545861297527,3.514583333333334,5.206486406619384,48.72013651877133,71.41007767377016,42.90010296269322,35.77128173787486,67.95580110497238,26.76269901440485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/sauerkrautlmgemma7b,34.06705319662939,18.492651800030927,6.722054380664652,4.809843400447425,2.9283854166666674,21.79188829787234,59.98293515358362,81.90599482174865,63.76125836574664,60.99520086028254,76.63772691397,63.68460955269143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/sauerkrautlmmixtral8x7binstruct,56.01891869129465,33.94516253986293,9.818731117824774,6.375838926174497,11.31875,29.44739952718675,70.56313993174061,87.7414857598088,71.07702027735334,65.71841488837453,81.45224940805052,59.81804397270659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vagosolutions/sauerkrautlmsolarinstruct,49.17208562170596,31.838919738784018,6.3444108761329305,7.38255033557047,8.334374999999996,24.257535460992905,70.81911262798634,88.62776339374626,66.19741039953013,71.94604048636172,83.5043409629045,64.13949962092495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
valiantlabs/llama370bfireplace,77.73596280092377,49.55653001638277,21.45015105740181,13.982102908277405,16.7734375,43.25317671394799,70.64846416382252,85.00298745269866,78.97016507376225,59.76722030338449,82.4782951854775,83.62395754359363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weyaxi/bagelhermes2x34b,54.31532777474878,27.409031445428763,6.042296072507553,10.402684563758392,15.625000000000002,39.873300827423165,69.7952218430034,85.26190001991635,77.24108209767635,64.82085164957935,84.76716653512234,68.68840030326004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weyaxi/einsteinv47b,47.08129983998015,14.30445141720726,1.8882175226586104,4.250559284116329,19.02083333333333,13.98862293144208,64.67576791808874,83.74825731925911,62.30727124033313,55.14788751482042,76.24309392265194,57.619408642911296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weyaxi/einsteinv61llama38b,45.68245588372186,29.38377348658535,6.797583081570997,4.250559284116329,11.22682291666667,23.675753546099287,62.45733788395904,82.41386178052181,66.18688535137977,55.10255717182386,79.32123125493291,66.11068991660348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacusai/liberatedqwen1514b,36.310212458499,28.020905999685464,16.012084592145015,4.4742729306487705,10.316927083333333,27.914450354609933,57.93515358361775,80.56164110734913,68.81279626525311,52.37319696570074,74.58563535911603,65.88324488248674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacusai/smaug34bv01,50.15625207782018,34.261660667279955,7.175226586102719,10.626398210290828,8.134375000000004,39.36539598108747,74.23208191126281,86.75562636924916,76.66476969478123,70.22329988948236,83.66219415943172,72.17589082638362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacusai/smaug72bv01,51.67001334237601,43.12510043134919,19.10876132930513,9.843400447427292,14.415364583333334,40.26115543735224,76.02389078498294,89.26508663612826,77.15452603998116,76.66613083747419,85.0828729281768,78.69598180439728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abacusai/smaugmixtralv01,55.54428915278129,31.919260543426763,9.516616314199396,6.823266219239373,12.993229166666673,26.13216607565012,74.9146757679181,87.7912766381199,70.08196114178702,66.87855496828143,81.68902920284135,72.47915087187263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abhishek/autotrainllama370borpov2,54.06055931594835,39.88219882979646,21.07250755287009,5.8165548098434,9.950000000000005,42.4220596926714,70.90443686006826,86.0884285998805,80.06800948229515,62.8181612199774,84.92501973164957,84.23047763457164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abhishek/autotrainllama3orpov2,43.71656094717572,4.380133995067516,4.682779456193353,2.2371364653243813,5.104947916666667,13.536125886524822,62.116040955631405,79.50607448715395,67.13729787355672,52.20046543193273,76.00631412786109,66.03487490523123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adamo1139/yi34b200kaezakmiv2,45.55257827010111,35.2764249557812,5.664652567975831,10.96196868008949,6.475520833333334,39.03294917257684,67.91808873720136,85.61043616809401,75.2178149833045,56.74054536094884,81.61010260457773,58.90826383623957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai4bharat/airavata,5.585402288150995,11.57402914482553,1.812688821752266,3.243847874720355,4.036458333333333,7.053413120567376,46.50170648464164,69.25911173073092,43.90176327883992,40.61889988501365,68.82399368587214,4.01819560272934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenai/olmo177bhf,15.68970332052288,2.7703163925041445,0.2265861027190332,0.6711409395973182,2.0695312500000003,1.374113475177304,49.40273037542662,78.6795459071898,53.5174830111393,35.893859352657294,72.45461720599842,26.990144048521607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenai/olmo1bhf,21.819660722438684,3.1965463124303173,1.7371601208459215,1.5659955257270708,9.555989583333334,1.9281914893617007,34.72696245733788,63.6427006572396,26.234231797093017,32.94531300018437,61.24704025256512,1.8953752843062923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
allenai/olmo7bhf,27.19273749207658,5.761987041080832,1.2084592145015105,3.0201342281879207,2.0833333333333326,1.9189568557919607,45.64846416382253,77.30531766580363,28.1322718394009,35.926482582056515,69.37647987371744,3.790750568612585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anakin87/gemma2borpo,24.779695651981186,7.94944502776896,1.8882175226586104,1.5659955257270708,4.128385416666667,3.3964982269503543,49.14675767918089,73.7203744274049,38.52280609622225,44.53468253241183,64.32517758484609,13.874147081122064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
argilla/notus7bv1,50.820711268323606,22.74711196116141,3.1722054380664653,5.257270693512303,6.58541666666667,22.26285460992908,64.59044368600682,84.78390758812986,63.03308230938871,54.36768358952805,79.40015785319653,15.16300227445034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
argilla/notux8x7bv1,54.22290633297429,34.75806168290175,9.969788519637463,7.829977628635347,10.532552083333334,29.558215130023648,70.64846416382252,87.72156940848437,71.38894203721195,66.20853259521382,80.74191002367797,61.10689916603488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
awnr/mistral7bv01signtensors1over2,21.792178087474564,22.40015255970937,3.3987915407854987,7.606263982102905,8.80885416666667,22.21668144208038,60.32423208191127,83.12089225253933,64.1108943634331,41.9395930506479,77.42699289660617,35.93631539044731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beowolx/codeninja10openchat7b,54.467701254892575,21.713423267203808,6.722054380664652,5.92841163310962,11.540364583333336,22.392139479905435,63.48122866894198,83.64867556263692,63.77257059005235,47.16102407729485,79.7947908445146,66.565579984837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berkeleynest/starlinglm7balpha,54.80491761858535,21.95402808715926,8.38368580060423,6.263982102908276,9.501302083333334,24.128250591016545,63.651877133105806,84.87353116908982,64.70438661462165,46.32285287441339,80.42620363062352,62.3199393479909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder215b,27.802231412651764,20.373540752678547,5.966767371601208,3.1319910514541416,2.9283854166666674,15.032136524822691,47.35494880546075,64.09081856203943,51.34583865906561,37.8734193251474,63.85161799526441,52.23654283548142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder27b,22.09193827932109,11.395110106503443,3.096676737160121,0.2237136465324418,5.8166666666666655,7.1365248226950335,38.31058020477816,51.91196972714599,41.21331864479665,41.99349765667209,59.194948697711126,25.09476876421532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigscience/bloom1b1,13.733781920858878,4.042705269260129,0.5287009063444109,1.230425055928408,3.416666666666666,1.198655437352245,28.327645051194537,42.780322644891456,26.70214825620786,41.797167037137655,55.011838989739545,0.2274450341167551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigscience/bloom1b7,10.438968603305897,4.39745292760164,0.5287009063444109,1.1185682326621946,6.838281250000001,0.958554964539006,30.631399317406142,47.600079665405296,27.47846514752041,41.309062711992766,56.03788476716653,0.8339651250947688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigscience/bloom560m,6.202431769926019,2.885363608028119,0.3776435045317221,1.5659955257270708,8.185416666666667,1.8266105200945613,24.744027303754265,37.1539533957379,24.21541212062042,42.44428174437843,51.93370165745856,0.3032600454890068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigscience/bloom7b1,13.221696210499251,4.038808518979752,0.5287009063444109,1.9015659955257265,1.920572916666666,1.1617169030732852,41.12627986348123,61.99960167297351,26.246222375725694,38.89784219035787,65.4301499605367,1.3646702047005308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
