_n,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K,arena_chinese,arena_coding,arena_creative_writing,arena_english,arena_exclude_ties,arena_expert,arena_french,arena_german,arena_hard_prompts,arena_hard_prompts_english,arena_industry_business_and_management_and_financial_operations,arena_industry_entertainment_and_sports_and_media,arena_industry_legal_and_government,arena_industry_life_and_physical_and_social_science,arena_industry_mathematical,arena_industry_medicine_and_healthcare,arena_industry_software_and_it_services,arena_industry_writing_and_literature_and_language,arena_instruction_following,arena_japanese,arena_korean,arena_longer_query,arena_math,arena_multi_turn,arena_overall,arena_russian,arena_spanish,oe_aime2026_score,oe_evasionBench_score,oe_gpqa_score,oe_gsm8k_score,oe_hle_score,oe_hmmt2026_score,oe_mmluPro_score,oe_olmOcr_score,oe_swePro_score,oe_sweVerified_score,oe_terminalBench_score,oe_aggregate_score,alpaca_winrate,alpaca_lc_winrate
cloudyu/mixtral11bx2moe19b,38.50837998732253,32.78564048528819,6.722054380664652,5.369127516778524,13.377604166666664,25.67966903073286,71.160409556314,88.46843258315077,66.30837852889432,71.99912316059361,83.26756116811366,65.27672479150873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cloudyu/mixtral34bx2moe60b,45.37770892343427,41.20912905359096,7.7039274924471295,11.74496644295302,17.78177083333333,41.84951241134751,71.33105802047781,85.25194184425413,77.34083385400412,66.5863089846915,84.84609313338595,74.60197119029569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cloudyu/mixtral7bx2moe,44.80068440626427,32.2766407313606,6.873111782477341,7.38255033557047,14.64479166666666,22.7061170212766,71.24573378839591,87.45269866560446,64.98316784729671,67.23305286969268,81.21546961325967,68.46095526914328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cloudyu/yi34bx2moe60bdpo,53.1887613753729,31.259298004231464,7.02416918429003,9.61968680089485,14.316927083333333,40.8521719858156,71.24573378839591,85.10256920932086,77.35836583718803,66.24336903360023,84.76716653512234,73.91963608794542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cognitivecomputations/dolphin29llama38b,38.503393218881456,27.858929260905125,5.740181268882175,4.921700223713646,13.791406250000003,19.67715721040189,58.95904436860068,80.4919338777136,61.03678038351008,55.86517089760177,74.5067087608524,64.6702047005307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cognitivecomputations/dolphin291yi1534b,38.52588908540451,44.17408874277273,18.65558912386707,12.416107382550338,16.97395833333334,39.09759160756501,69.36860068259386,85.53077076279627,77.52303405803303,62.336628838276994,82.55722178374111,73.0098559514784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cognitivecomputations/dolphin291yi159b,44.653297694561545,35.7760897255686,15.181268882175228,11.74496644295302,13.516927083333336,32.96579491725768,65.69965870307168,80.9699263095001,70.80758506037556,53.76110743407166,77.50591949486977,64.74601971190296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
databricks/dbrxbase,8.214723926380369,32.60853758169935,10.0,10.22222222222222,9.333333333333334,27.77777777777777,66.04095563139933,88.99621589324835,74.69631070654663,55.06968114125934,78.05840568271508,68.53677028051554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
databricks/dbrxinstruct,54.15796752616392,35.96381960359357,6.873111782477341,12.192393736017896,12.19921875,29.807550236406616,67.83276450511946,88.84684325831508,73.71692500000478,67.01581542845837,82.08366219415943,67.32373009855952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
databricks/dollyv27b,20.09856070781084,5.449892512817211,1.4350453172205435,2.460850111856823,2.779427083333333,1.6603871158392434,44.53924914675768,69.63752240589524,25.183937022975865,34.88307215327646,60.063141278610885,1.1372251705837757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
davidkim205/rhea72bv05,1.4538092261865183,3.6707473002836015,17.371601208459214,0.3355704697986553,11.316927083333333,1.8450797872340408,79.77815699658703,91.1471818362876,77.95247822278264,74.50090367696568,87.84530386740332,76.11827141774071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseekllm67bchat,55.87153197959192,33.22524192534525,9.290030211480364,8.83668903803132,23.93307291666666,32.70722517730496,67.74744027303754,86.81537542322246,72.41916167903139,55.85391071400314,84.21468034727704,63.68460955269143,1233.708632931636,1214.884601420656,1133.460506106003,1203.8991281773065,1055.1154965396115,,,,1173.2063853981174,1187.524519830319,1164.6425955616028,1139.1876472925546,1204.2172329099735,1184.1403272832476,1146.7585360739404,1214.2087510139431,1205.177819955143,1168.0161265263264,1152.6904610800448,,,1180.0138019647084,1153.953220517015,1150.8221844136174,1183.11366530535,,,,,,,,,,,,,,,,
deepseekllm7bchat,41.70822307034224,11.258949371501748,2.0392749244713,2.1252796420581683,19.21302083333333,12.594193262411348,55.80204778156996,79.3766182035451,51.74656618684998,47.98435880034662,74.82241515390686,46.55041698256255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseekmoe16bbase,24.49744455821664,8.355555779389382,2.416918429003021,0.5592841163310973,3.355989583333334,5.612810283687943,53.24232081911264,79.77494523003385,46.306113561052754,36.079303352335614,73.71744277821625,17.28582259287339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfurman/llama370borpov01,20.490742341431847,24.09381654636037,15.78549848942598,1.0067114093959737,16.2796875,32.14391252955083,68.68600682593856,88.01035650268871,79.39372632595835,49.62284976273104,85.47750591949487,76.80060652009098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfurman/llama38borpov01,28.351773294857644,13.68074574746978,5.211480362537765,1.45413870246085,2.24609375,14.42265070921986,60.665529010238906,82.56323441545509,66.59206877430117,50.46940745788008,79.00552486187846,48.74905231235785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dreamgen/wizardlm27b,45.82984259542458,9.213113542615597,3.3232628398791544,4.921700223713646,7.528385416666667,18.44895094562648,63.225255972696246,83.40967934674369,61.7495141524373,57.01387287569661,73.48066298342542,43.59363153904473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
euclaise/remask3b,24.192697597929048,8.742082990875964,1.9637462235649543,2.2371364653243813,2.6617187500000004,3.969045508274229,43.77133105802048,75.70205138418642,41.8206680154999,42.12614658687614,66.37726913970008,27.14177407126612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook/opt30b,24.52991396162183,3.4984293851759607,1.0574018126888218,2.572706935123044,4.185416666666667,1.8173758865248213,43.25938566552901,74.06891057558256,26.658730035291097,35.16382628474761,70.63930544593529,2.1986353297952994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failspy/llama38binstructabliterated,59.08888416069362,18.86459884908717,3.8519637462235647,3.467561521252797,10.514583333333334,19.35394503546099,51.4505119453925,73.96932881896036,56.16208773383521,47.90270881395933,71.42857142857143,41.47081122062168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failspy/metallama38binstructabliteratedv3,72.44533393617823,27.3350514750733,9.59214501510574,1.9015659955257265,2.8401041666666664,29.484338061465724,61.60409556313993,78.35092611033659,66.67335466654922,52.44229409243473,74.5067087608524,70.05307050796058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failspy/phi3medium4kinstructabliteratedv3,63.19299458769399,46.73283933573803,15.93655589123867,8.948545861297541,18.51875,37.77703900709219,65.44368600682594,85.07269468233419,75.51881269903184,49.98050541222228,72.8492501973165,71.87263078089462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
failspy/llama370binstructabliterated,80.23389052159382,48.93981832466943,24.3202416918429,5.257270693512303,10.528385416666673,46.06050531914893,72.01365187713311,86.01872137024496,79.96507109283073,63.14647570682692,83.10970797158642,85.29188779378318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fblgit/unasimplesmaug34bv1beta,45.56255180698325,32.775788922324494,7.175226586102719,8.948545861297541,11.961979166666667,39.328457446808514,74.57337883959045,86.73571001792472,76.68248958972991,70.16557407771556,83.82004735595896,72.47915087187263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fblgit/unathebeagle7bv1,36.887236975669,30.173396964633465,7.7039274924471295,4.586129753914992,16.088020833333328,22.43831264775413,73.03754266211604,88.00039832702649,63.4785766077129,69.85165460742502,82.16258879242304,66.71721000758151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fblgit/unathepitbull214bv2,37.90387283518841,46.78807384004312,12.16012084592145,6.935123042505594,6.420833333333333,27.95138888888889,77.73037542662115,91.7944632543318,68.25147296719946,78.24203996391248,87.37174427782163,63.53297952994693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fblgit/juanako7buna,48.37276204914072,30.415072015961297,3.3987915407854987,6.152125279642054,17.162499999999994,19.67715721040189,68.1740614334471,85.3415654252141,62.46972340765405,65.13429563100557,78.84767166535123,44.806671721000754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fblgit/unacybertron7bv2bf16,47.37108649494452,14.966964848379982,4.078549848942599,6.375838926174497,14.482031250000004,16.02947695035461,68.25938566552901,85.84943238398725,63.23409747684522,64.63228261166421,80.97868981846882,55.04169825625473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flammenai/mahou12allama38b,50.925655039739,28.97258765529244,8.38368580060423,5.145413870246088,6.016666666666668,31.303560874704488,68.85665529010238,83.96733718382792,68.51508335198929,58.76102525546816,77.5848460931334,71.1144806671721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flammenai/mahou12amistral7b,45.52010886669592,31.166750037107487,6.873111782477341,2.9082774049217,6.969791666666668,24.03590425531915,68.77133105802048,88.13981278629755,64.73448136406115,68.70829444197815,80.11049723756905,63.60879454131918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freewheelin/freeevoqwen72bv08re,53.30866545211151,45.31740264996691,18.051359516616312,14.205816554809845,20.962499999999995,43.00384160756501,79.86348122866895,91.33638717386977,77.9998386030675,74.84632161965185,87.7663772691397,75.89082638362396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma117bit,50.391073462856326,15.93420938501317,4.909365558912387,5.8165548098434,11.510937500000002,17.5993646572104,60.068259385665534,76.14021111332404,60.91642429212937,50.74425172130677,69.6921862667719,42.98711144806672,1174.7626827501915,1215.3728858354016,1146.4374223393695,1205.951749805664,1039.3429815698487,1165.82871842155,1178.7212934700965,1153.7329914493444,1191.3651572010633,1205.794521721251,1174.9301444922658,1148.4091865787518,1212.3340565614294,1196.7358489563258,1156.4691592339454,1217.5154758793929,1213.4568143886495,1149.75200337008,1150.390663517867,1049.9183512000134,1094.3606463490871,1163.0360507611408,1156.8665346934797,1123.6803888394772,1179.5672382403068,1134.183699254956,1152.0271602614612,,,,,,,,,,,,,,
gemma2b,20.375825033134305,8.246263426638125,3.0211480362537766,0.6711409395973182,7.555989583333336,4.061391843971631,48.4641638225256,71.64907388966341,41.67924928069864,33.12517623783405,66.77190213101815,17.36163760424564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma2bit,26.9029508371122,5.214303022163619,2.0392749244713,3.803131991051453,3.0322916666666675,3.9228723404255295,43.9419795221843,62.69667396932882,37.64818682829159,45.82377104847176,60.93133385951065,5.458680818802123,1100.5155143849197,1135.043566086462,1075.6765895019173,1116.892370096071,903.2441369750044,,,,1109.8678166333862,1112.3014666005502,1105.3637227114752,1066.0785388579543,1141.7086159933035,1077.6952918194302,1070.2534633408286,1096.2861825616244,1130.167909498564,1054.2047372304023,1064.284264695843,,,1080.9113290259447,1067.1177154282664,1034.160406111058,1090.8197568100113,1026.401072344855,,,,,,,,,,,,,,,
gemma7b,26.59321710838353,21.11609932329174,7.401812688821751,4.921700223713646,10.979947916666667,21.644134160756497,61.09215017064847,82.20474009161521,64.5598699571695,44.78696073933644,79.00552486187846,50.87187263078089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma7bit,38.68324933398937,11.940832085290182,2.9456193353474323,4.586129753914992,12.528385416666667,7.7183067375886525,51.4505119453925,71.95777733519219,53.5170310018511,47.291150235086526,67.95580110497238,29.18877937831691,1136.323323692081,1166.2647365315656,1098.908682431098,1165.7209609897377,974.9424611622673,1114.143089887667,1132.8333508498454,,1151.9652218609358,1166.7175384810473,1127.0850492935415,1088.155997263399,1159.378040638539,1139.7865144523275,1118.2990092683494,1162.65522748617,1165.4214838797816,1101.7627875621172,1099.3967009071632,,,1108.558310118279,1115.0661113053784,1040.9983626731496,1135.2449071567698,1075.2833893995737,,,,,,,,,,,,,,,
recurrentgemma2bit,29.493299999556733,7.978763840391559,1.9637462235649543,0.4474272930648763,3.624479166666668,4.467715721040189,30.97269624573379,56.26369249153556,40.86948703219191,42.805846917871385,64.16732438831886,10.083396512509475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpt2,19.34168007553292,2.714297847387736,0.3021148036253776,1.342281879194629,12.985416666666667,1.6603871158392434,22.013651877133107,31.52758414658435,25.83371780486033,40.691164003766126,50.43409629044988,0.6823351023502654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gradientai/llama38binstructgradient1048k,44.55588948434598,21.01052898715872,5.362537764350453,3.691275167785232,13.518749999999995,21.56102245862884,54.436860068259385,76.76757618004382,61.917687321536896,49.26225080651649,72.29676400947119,44.35178165276725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h2oai/h2odanube18bchat,21.98699450790569,5.269859154260847,1.3595166163141994,0.5592841163310973,9.058072916666662,3.4888445626477527,41.12627986348123,68.06413065126469,33.40574679221924,41.63724829919111,65.35122336227307,17.36163760424564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huggyllama/llama13b,24.10526292459563,16.145707376925767,2.0392749244713,0.6711409395973182,2.8106770833333345,10.581043144208037,56.14334470989761,80.92013543118901,47.6105883021701,39.47888264167134,76.24309392265194,7.58150113722517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huggyllama/llama65b,25.259311958935623,25.254277114598622,3.096676737160121,3.467561521252797,1.9656249999999984,23.084736997635936,63.48122866894198,86.0884285998805,63.93064176395023,43.42876070583593,82.55722178374111,37.22517058377559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huggyllama/llama7b,25.009530268576263,7.076660678102023,0.8308157099697886,0.3355704697986553,1.7578124999999991,3.4796099290780127,50.93856655290102,77.81318462457678,35.69330638795116,34.32793294414406,71.42857142857143,8.03639120545868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iryanbell/arc1,44.1112913735555,26.56449513263172,6.873111782477341,5.92841163310962,8.148177083333335,26.34456264775413,58.78839590443686,76.40908185620394,65.73466413816394,52.73396614269501,76.63772691397,69.82562547384383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibivibiv/multimaster7bv6,44.73075883101282,32.40128043389345,5.589123867069486,7.158836689038028,13.379947916666673,23.278664302600472,72.7815699658703,88.76717785301733,64.7358726676766,70.88632501804778,86.42462509865825,70.35633055344958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ibm/merlinite7b,24.98703440205322,29.97724776968684,2.416918429003021,6.263982102908276,13.877864583333334,22.9831560283688,63.651877133105806,84.51503684524995,64.90605869704184,50.14708864565086,79.71586424625099,41.09173616376042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internlm/internlm27b,22.803680981595093,40.27619825708061,8.571428571428571,11.555555555555555,14.333333333333329,10.0,58.02047781569966,81.23879705238001,65.24284758806714,48.72683928592292,83.82004735595896,63.00227445034117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jebcarter/psyoniccetacean20b,25.43661928128477,27.843060379681305,1.812688821752266,3.1319910514541416,16.897656249999997,20.951536643026003,63.56655290102389,86.19796853216491,59.66372967766381,57.54737295645932,78.13733228097868,14.70811220621683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaistai/mistralorpocapybara7k,53.6733644507684,23.434359116276923,3.927492447129909,4.809843400447425,7.57760416666667,21.90270390070922,63.48122866894198,85.3415654252141,63.41325821309785,45.97690621094755,79.55801104972376,42.380591357088704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kevin009/llamaragdrama,25.98372318780835,16.637813694151937,4.305135951661631,1.9015659955257265,12.113281250000002,19.15078309692672,72.01365187713311,88.82692690699065,64.49772512555036,70.23726347025372,86.66140489344909,65.65579984836998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
langgptai/qwen157bchatsav01,42.67742922113326,20.302342129934097,3.0211480362537766,8.277404921700223,3.0598958333333326,22.14280437352246,54.35153583617748,76.79745070703046,61.30907244018474,50.16672680458616,69.7711128650355,19.863532979529943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightblue/suzumellama38bmultilingual,66.78003253589365,28.895092037237777,9.441087613293051,4.4742729306487705,7.844270833333335,26.48308215130024,60.75085324232082,79.48615813582953,66.61584141486439,48.701349926756855,76.16416732438832,61.56178923426838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lmsys/vicuna13bv13,33.43506340953115,7.48978931162921,1.4350453172205435,2.348993288590602,4.091145833333333,13.813164893617024,54.60750853242321,80.41226847241585,52.87767261667352,52.138218817076,74.82241515390686,10.765731614859742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lmsys/vicuna7bv15,23.515716077784724,15.15250931284372,1.3595166163141994,1.1185682326621946,11.42265625,12.741947399527188,53.24232081911264,77.3949412467636,51.0374490166073,50.338081562220594,72.13891081294396,8.188021228203183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meragpt/meramix4x7b,48.317796779212486,17.48643895465503,5.362537764350453,7.270693512304249,9.273697916666668,19.418587470449168,72.95221843003414,89.16550487950607,64.43645495701692,77.168306520371,85.6353591160221,66.11068991660348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama213bhf,24.82468738502728,17.222559825058127,1.5105740181268883,4.138702460850116,3.385416666666666,15.309175531914892,59.38566552901023,82.12507468631746,55.77103633323489,37.37526447394458,76.63772691397,22.82031842304776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama270bchathf,49.57922756065019,4.613767082590614,2.9456193353474323,1.9015659955257265,3.483333333333336,15.918661347517732,64.59044368600682,85.87930691097391,63.90701952816292,52.80473232260097,80.50513022888714,26.686884003032603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.66169154228857,74.11120112901445
llama270bhf,24.06780675274937,35.900061863721675,3.2477341389728096,7.046979865771815,9.777604166666668,30.1954048463357,67.32081911262799,87.33320055765785,69.83208921288625,44.92349372188736,83.74112075769534,54.05610310841546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama27bchathf,39.86478100329349,4.459171645959485,1.9637462235649543,0.4474272930648763,3.27734375,7.644429669030731,52.90102389078498,78.55008962358096,48.318825530104384,45.570370195101134,71.74427782162589,7.354056103108415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.36645962732919,29.29429740470164
llama27bhf,25.18938638368418,10.35141665784897,1.7371601208459215,2.2371364653243813,3.7578125,9.56523345153664,53.07167235494881,78.58992232622984,46.866075004498,38.75703155565465,74.03314917127072,14.480667172100077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metallama370b,16.031906452656727,48.709812647505885,18.580060422960727,19.686800894854585,16.011197916666664,41.21232269503546,68.77133105802048,87.98048197570205,79.23293386179718,45.562368201500895,85.31965272296765,76.87642153146324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metallama370binstruct,80.99077115387172,50.18513318440344,24.47129909365559,4.921700223713646,10.92057291666667,46.74386820330969,71.41638225255973,85.69010157339176,80.05922317995427,61.8101503499271,82.87292817679558,85.44351781652767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metallama38b,14.550614591506092,24.50076379676797,4.531722054380665,7.38255033557047,6.242447916666666,24.553043735224584,60.23890784982935,82.23461461860188,66.70480406193239,42.92576615061722,78.45303867403315,45.185746777862015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metallama38binstruct,74.08398604591373,28.24494957634361,8.685800604229607,1.230425055928408,1.602864583333335,29.604388297872337,60.75085324232082,78.55008962358096,67.0721995784583,51.64972283615512,74.5067087608524,68.68840030326004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orca213b,31.27933882099496,27.30801949994257,3.1722054380664653,4.026845637583895,25.787760416666668,19.437056737588648,60.665529010238906,79.81477793268273,60.37069885710225,56.410817476843455,76.63772691397,17.968157695223656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orca27b,21.83462102776189,22.429468402818458,1.9637462235649543,1.45413870246085,24.093489583333326,14.653516548463358,54.09556313993175,76.19000199163514,56.371153419443566,52.44663206388774,73.48066298342542,14.70811220621683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phi3medium128kinstruct,60.400293443618494,48.46045127399018,19.18429003021148,11.521252796420578,11.351822916666665,41.24002659574468,66.46757679180887,84.85361481776539,76.67858514818946,54.51580337637627,74.4277821625888,81.04624715693708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
phi3medium4kinstruct,64.22713954529537,49.38061007422016,19.561933534743204,11.521252796420578,13.052083333333334,40.84293735224587,67.32081911262799,85.75980880302728,77.83091143434687,57.710066381815,72.69139700078927,79.37831690674754,1200.844154267424,1228.3208729962985,1149.2927027321482,1228.8167695586226,1064.2436238785217,1200.4773709582691,1189.9309290840142,1169.859685448213,1210.7033459653294,1226.9277523936612,1181.7757464963752,1134.8972304200158,1214.1677242286055,1225.952582167823,1222.770845954169,1222.3780913148937,1220.2925900856037,1171.3196642642224,1173.5011945199017,1115.5228740738728,1030.1224161652133,1187.5021991448466,1214.2280539786248,1138.3657566212614,1196.7693099331768,1192.4715625228082,1163.6867834652812,,,,91.0,,,,,,,,91.0,,
phi3mini128kinstruct,59.76331688807919,37.09976663224031,14.04833836858006,9.060402684563762,7.710937500000003,30.38009751773049,63.13993174061433,80.09360685122485,68.70399293043886,54.116385902471066,72.8492501973165,69.52236542835482,1124.5357836435287,1151.5448582113204,1084.3599256283376,1161.40797636074,955.156912251435,1092.3211215014428,1136.3272959151304,1092.4166275400075,1128.1010444638382,1150.6324365945743,1102.228579343943,1084.577546084697,1119.6740549194665,1140.771076863059,1139.5407486432746,1134.954714157184,1140.2013473460952,1096.5721708603207,1095.3056483930582,980.5196047766152,940.9283560898408,1069.0495735047266,1137.2490761247475,1056.7400792498086,1127.9628962437805,1061.849408092556,1143.8980439690663,,,,,,,,,,,,,,
phi3mini4kinstruct,56.12884923115112,39.2693352377728,11.63141993957704,9.284116331096197,7.644270833333336,31.848404255319146,62.96928327645052,80.601473809998,69.08301379498349,59.87540792786356,72.37569060773481,74.52615617892343,1111.7390217082864,1184.7906323203863,1073.2450079194514,1171.0703727710843,949.609190130228,1135.6202079626362,1151.9289786365623,1109.9236621934492,1151.215296657476,1175.9118746276,1114.6156294913624,1067.999445486052,1156.1038205943914,1148.0280822883376,1153.0096175200274,1134.6042659921602,1161.9789666605243,1091.5941791668488,1109.7717784570957,999.8512066271046,971.3499147472176,1105.1690603445404,1148.9128129919227,1063.5040800740078,1127.2053299044055,1066.6201077755647,1142.7370442675306,,,,85.7,,,,,,,,85.7,,
phi15,20.32839532440591,7.468938770070243,1.812688821752266,2.348993288590602,3.385416666666666,7.681368203309693,52.90102389078498,63.79207329217288,43.88646778419788,40.88993856119402,72.21783741120757,12.43366186504928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
